Dia,Ciudad,Ene,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
5,Jaen,9.65,10.45,11.55,12.8,13.916666666666666,14.666666666666666,14.683333333333334,13.95,12.816666666666666,11.616666666666667,10.45,9.666666666666666
6,Jaen,9.666666666666666,10.483333333333333,11.583333333333334,12.85,13.933333333333334,14.7,14.666666666666666,13.916666666666666,12.766666666666667,11.566666666666666,10.416666666666666,9.65
7,Jaen,9.683333333333334,10.516666666666667,11.616666666666667,12.883333333333333,13.966666666666667,14.7,14.666666666666666,13.883333333333333,12.733333333333333,11.55,10.383333333333333,9.65
8,Jaen,9.7,10.55,11.666666666666666,12.916666666666666,14.016666666666667,14.716666666666667,14.633333333333333,13.85,12.7,11.5,10.35,9.633333333333333
9,Jaen,9.716666666666667,10.583333333333334,11.7,12.966666666666667,14.05,14.716666666666667,14.616666666666667,13.816666666666666,12.666666666666666,11.466666666666667,10.316666666666666,9.616666666666667
10,Jaen,9.733333333333333,10.616666666666667,11.75,13.0,14.066666666666666,14.733333333333333,14.616666666666667,13.783333333333333,12.616666666666667,11.416666666666666,10.283333333333333,9.6
11,Jaen,9.75,10.65,11.783333333333333,13.05,14.1,14.733333333333333,14.583333333333334,13.733333333333333,12.583333333333334,11.383333333333333,10.266666666666667,9.583333333333334
12,Jaen,9.766666666666667,10.683333333333334,11.833333333333334,13.066666666666666,14.133333333333333,14.75,14.583333333333334,13.716666666666667,12.533333333333333,11.333333333333334,10.216666666666667,9.6
13,Jaen,9.783333333333333,10.716666666666667,11.866666666666667,13.116666666666667,14.166666666666666,14.75,14.566666666666666,13.683333333333334,12.5,11.3,10.183333333333334,9.583333333333334
14,Jaen,9.8,10.75,11.916666666666666,13.15,14.2,14.766666666666667,14.533333333333333,13.65,12.466666666666667,11.266666666666667,10.15,9.566666666666666
15,Jaen,9.833333333333334,10.8,11.95,13.183333333333334,14.233333333333333,14.766666666666667,14.516666666666667,13.6,12.416666666666666,11.216666666666667,10.133333333333333,9.566666666666666
16,Jaen,9.866666666666667,10.85,12.0,13.233333333333333,14.25,14.766666666666667,14.5,13.566666666666666,12.383333333333333,11.183333333333334,10.1,9.566666666666666
17,Jaen,9.883333333333333,10.883333333333333,12.033333333333333,13.266666666666667,14.283333333333333,14.783333333333333,14.466666666666667,13.533333333333333,12.333333333333334,11.133333333333333,10.066666666666666,9.55
18,Jaen,9.916666666666666,10.916666666666666,12.083333333333334,13.316666666666666,14.3,14.783333333333333,14.45,13.5,12.3,11.1,10.05,9.566666666666666
19,Jaen,9.933333333333334,10.95,12.1,13.35,14.333333333333334,14.783333333333333,14.416666666666666,13.466666666666667,12.25,11.066666666666666,10.016666666666667,9.55
20,Jaen,9.95,11.0,12.15,13.383333333333333,14.366666666666667,14.783333333333333,14.4,13.433333333333334,12.216666666666667,11.016666666666667,9.983333333333333,9.55
21,Jaen,9.983333333333333,11.033333333333333,12.183333333333334,13.433333333333334,14.383333333333333,14.783333333333333,14.383333333333333,13.4,12.183333333333334,10.983333333333333,9.966666666666667,9.55
22,Jaen,10.0,11.066666666666666,12.233333333333333,13.466666666666667,14.4,14.783333333333333,14.35,13.35,12.15,10.95,9.933333333333334,9.55
23,Jaen,10.033333333333333,11.1,12.266666666666667,13.5,14.433333333333334,14.783333333333333,14.316666666666666,13.316666666666666,12.1,10.916666666666666,9.916666666666666,9.55
24,Jaen,10.066666666666666,11.15,12.316666666666666,13.516666666666667,14.45,14.783333333333333,14.316666666666666,13.266666666666667,12.05,10.866666666666667,9.883333333333333,9.566666666666666
25,Jaen,10.083333333333334,11.183333333333334,12.35,13.566666666666666,14.483333333333333,14.766666666666667,14.283333333333333,13.233333333333333,12.016666666666667,10.833333333333334,9.866666666666667,9.55
26,Jaen,10.116666666666667,11.216666666666667,12.4,13.6,14.5,14.766666666666667,14.25,13.216666666666667,11.966666666666667,10.8,9.85,9.566666666666666
27,Jaen,10.15,11.266666666666667,12.433333333333334,13.633333333333333,14.516666666666667,14.766666666666667,14.216666666666667,13.166666666666666,11.933333333333334,10.766666666666667,9.816666666666666,9.566666666666666
28,Jaen,10.183333333333334,11.3,12.483333333333333,13.666666666666666,14.55,14.75,14.183333333333334,13.133333333333333,11.9,10.733333333333333,9.8,9.566666666666666
29,Jaen,10.216666666666667,11.333333333333334,12.533333333333333,13.716666666666667,14.566666666666666,14.75,14.166666666666666,13.083333333333334,11.866666666666667,10.683333333333334,9.783333333333333,9.583333333333334
30,Jaen,10.25,0.0,12.566666666666666,13.75,14.566666666666666,14.733333333333333,14.133333333333333,13.05,11.816666666666666,10.65,9.766666666666667,9.6
31,Jaen,10.283333333333333,0.0,12.6,0.0,14.6,0.0,14.1,13.0,0.0,10.616666666666667,0.0,9.6
1,Malaga,9.7,10.383333333333333,11.4,12.616666666666667,13.733333333333333,14.516666666666667,14.616666666666667,14.0,12.933333333333334,11.8,10.633333333333333,9.833333333333334
2,Malaga,9.716666666666667,10.416666666666666,11.433333333333334,12.65,13.75,14.533333333333333,14.616666666666667,13.966666666666667,12.9,11.75,10.6,9.816666666666666
3,Malaga,9.733333333333333,10.45,11.483333333333333,12.7,13.783333333333333,14.55,14.6,13.95,12.85,11.716666666666667,10.566666666666666,9.783333333333333
4,Malaga,9.716666666666667,10.466666666666667,11.516666666666667,12.733333333333333,13.816666666666666,14.566666666666666,14.6,13.916666666666666,12.833333333333334,11.666666666666666,10.533333333333333,9.766666666666667
5,Malaga,9.733333333333333,10.5,11.566666666666666,12.783333333333333,13.85,14.583333333333334,14.583333333333334,13.883333333333333,12.8,11.633333333333333,10.5,9.766666666666667
6,Malaga,9.75,10.533333333333333,11.6,12.816666666666666,13.883333333333333,14.583333333333334,14.583333333333334,13.85,12.75,11.6,10.466666666666667,9.75
7,Malaga,9.766666666666667,10.566666666666666,11.633333333333333,12.85,13.916666666666666,14.6,14.55,13.816666666666666,12.716666666666667,11.566666666666666,10.45,9.733333333333333
8,Malaga,9.783333333333333,10.6,11.683333333333334,12.883333333333333,13.95,14.6,14.55,13.766666666666667,12.666666666666666,11.516666666666667,10.416666666666666,9.716666666666667
9,Malaga,9.8,10.633333333333333,11.716666666666667,12.916666666666666,13.966666666666667,14.633333333333333,14.533333333333333,13.75,12.65,11.483333333333333,10.383333333333333,9.716666666666667
10,Malaga,9.833333333333334,10.666666666666666,11.766666666666667,12.966666666666667,14.0,14.633333333333333,14.5,13.716666666666667,12.6,11.45,10.35,9.7
11,Malaga,9.85,10.7,11.8,13.0,14.033333333333333,14.65,14.5,13.683333333333334,12.566666666666666,11.4,10.316666666666666,9.7
12,Malaga,9.866666666666667,10.733333333333333,11.85,13.05,14.05,14.65,14.483333333333333,13.65,12.516666666666667,11.366666666666667,10.283333333333333,9.683333333333334
13,Malaga,9.883333333333333,10.766666666666667,11.883333333333333,13.083333333333334,14.083333333333334,14.666666666666666,14.45,13.616666666666667,12.483333333333333,11.316666666666666,10.266666666666667,9.666666666666666
14,Malaga,9.9,10.8,11.9,13.116666666666667,14.116666666666667,14.666666666666666,14.45,13.6,12.45,11.283333333333333,10.233333333333333,9.683333333333334
15,Malaga,9.933333333333334,10.833333333333334,11.95,13.15,14.15,14.666666666666666,14.416666666666666,13.55,12.416666666666666,11.266666666666667,10.2,9.666666666666666
16,Malaga,9.95,10.9,11.983333333333333,13.183333333333334,14.166666666666666,14.683333333333334,14.4,13.516666666666667,12.366666666666667,11.216666666666667,10.183333333333334,9.65
17,Malaga,9.966666666666667,10.933333333333334,12.033333333333333,13.216666666666667,14.2,14.666666666666666,14.383333333333333,13.483333333333333,12.333333333333334,11.183333333333334,10.15,9.666666666666666
18,Malaga,10.0,10.966666666666667,12.066666666666666,13.266666666666667,14.216666666666667,14.666666666666666,14.366666666666667,13.45,12.283333333333333,11.15,10.116666666666667,9.65
19,Malaga,10.016666666666667,11.0,12.116666666666667,13.3,14.25,14.666666666666666,14.333333333333334,13.4,12.266666666666667,11.1,10.1,9.633333333333333
20,Malaga,10.033333333333333,11.033333333333333,12.15,13.333333333333334,14.283333333333333,14.683333333333334,14.316666666666666,13.383333333333333,12.216666666666667,11.066666666666666,10.066666666666666,9.65
21,Malaga,10.066666666666666,11.066666666666666,12.2,13.383333333333333,14.283333333333333,14.683333333333334,14.3,13.35,12.183333333333334,11.033333333333333,10.05,9.633333333333333
22,Malaga,10.083333333333334,11.116666666666667,12.233333333333333,13.416666666666666,14.316666666666666,14.683333333333334,14.266666666666667,13.3,12.133333333333333,11.0,10.016666666666667,9.65
23,Malaga,10.116666666666667,11.15,12.266666666666667,13.433333333333334,14.35,14.666666666666666,14.233333333333333,13.266666666666667,12.083333333333334,10.95,10.0,9.633333333333333
24,Malaga,10.133333333333333,11.183333333333334,12.3,13.466666666666667,14.366666666666667,14.666666666666666,14.233333333333333,13.233333333333333,12.066666666666666,10.916666666666666,9.983333333333333,9.65
25,Malaga,10.166666666666666,11.233333333333333,12.35,13.516666666666667,14.383333333333333,14.666666666666666,14.2,13.2,12.016666666666667,10.883333333333333,9.95,9.666666666666666
26,Malaga,10.2,11.266666666666667,12.383333333333333,13.55,14.4,14.666666666666666,14.166666666666666,13.166666666666666,11.983333333333333,10.85,9.933333333333334,9.65
27,Malaga,10.216666666666667,11.3,12.433333333333334,13.583333333333334,14.433333333333334,14.666666666666666,14.133333333333333,13.116666666666667,11.933333333333334,10.816666666666666,9.916666666666666,9.666666666666666
28,Malaga,10.25,11.316666666666666,12.466666666666667,13.616666666666667,14.45,14.666666666666666,14.1,13.083333333333334,11.9,10.783333333333333,9.883333333333333,9.683333333333334
29,Malaga,10.283333333333333,11.366666666666667,12.516666666666667,13.65,14.466666666666667,14.65,14.083333333333334,13.05,11.85,10.75,9.866666666666667,9.666666666666666
30,Malaga,10.3,0.0,12.55,13.683333333333334,14.483333333333333,14.65,14.066666666666666,13.016666666666667,11.833333333333334,10.7,9.85,9.683333333333334
31,Malaga,10.35,0.0,12.566666666666666,0.0,14.5,0.0,14.033333333333333,12.983333333333333,0.0,10.666666666666666,0.0,9.7
1,Sevilla,9.633333333333333,10.333333333333334,11.383333333333333,12.633333333333333,13.75,14.566666666666666,14.7,14.033333333333333,12.95,11.783333333333333,10.616666666666667,9.766666666666667
2,Sevilla,9.65,10.366666666666667,11.433333333333334,12.683333333333334,13.8,14.6,14.683333333333334,14.016666666666667,12.916666666666666,11.733333333333333,10.566666666666666,9.75
3,Sevilla,9.65,10.4,11.466666666666667,12.716666666666667,13.833333333333334,14.616666666666667,14.666666666666666,13.983333333333333,12.883333333333333,11.716666666666667,10.533333333333333,9.733333333333333
4,Sevilla,9.666666666666666,10.433333333333334,11.516666666666667,12.75,13.866666666666667,14.616666666666667,14.65,13.95,12.85,11.666666666666666,10.5,9.716666666666667
5,Sevilla,9.683333333333334,10.466666666666667,11.55,12.8,13.9,14.633333333333333,14.65,13.916666666666666,12.8,11.633333333333333,10.466666666666667,9.716666666666667
6,Sevilla,9.7,10.5,11.583333333333334,12.816666666666666,13.933333333333334,14.65,14.633333333333333,13.883333333333333,12.766666666666667,11.583333333333334,10.45,9.7
7,Sevilla,9.716666666666667,10.533333333333333,11.633333333333333,12.866666666666667,13.95,14.666666666666666,14.633333333333333,13.85,12.716666666666667,11.55,10.416666666666666,9.683333333333334
8,Sevilla,9.716666666666667,10.566666666666666,11.666666666666666,12.9,13.983333333333333,14.683333333333334,14.6,13.816666666666666,12.7,11.5,10.383333333333333,9.666666666666666
9,Sevilla,9.733333333333333,10.6,11.716666666666667,12.95,14.016666666666667,14.683333333333334,14.6,13.8,12.65,11.466666666666667,10.35,9.65
10,Sevilla,9.766666666666667,10.633333333333333,11.75,12.983333333333333,14.05,14.7,14.583333333333334,13.766666666666667,12.616666666666667,11.416666666666666,10.316666666666666,9.633333333333333
11,Sevilla,9.783333333333333,10.683333333333334,11.8,13.033333333333333,14.083333333333334,14.7,14.55,13.733333333333333,12.566666666666666,11.383333333333333,10.266666666666667,9.633333333333333
12,Sevilla,9.8,10.716666666666667,11.833333333333334,13.066666666666666,14.116666666666667,14.7,14.55,13.683333333333334,12.533333333333333,11.35,10.233333333333333,9.633333333333333
13,Sevilla,9.816666666666666,10.75,11.883333333333333,13.1,14.15,14.716666666666667,14.516666666666667,13.65,12.483333333333333,11.316666666666666,10.216666666666667,9.616666666666667
14,Sevilla,9.833333333333334,10.783333333333333,11.916666666666666,13.15,14.166666666666666,14.716666666666667,14.5,13.616666666666667,12.466666666666667,11.283333333333333,10.183333333333334,9.6
15,Sevilla,9.866666666666667,10.816666666666666,11.966666666666667,13.183333333333334,14.183333333333334,14.733333333333333,14.483333333333333,13.6,12.416666666666666,11.233333333333333,10.15,9.6
16,Sevilla,9.883333333333333,10.85,12.0,13.216666666666667,14.216666666666667,14.733333333333333,14.466666666666667,13.55,12.383333333333333,11.2,10.116666666666667,9.6
17,Sevilla,9.9,10.9,12.033333333333333,13.25,14.25,14.733333333333333,14.433333333333334,13.516666666666667,12.333333333333334,11.166666666666666,10.1,9.583333333333334
18,Sevilla,9.933333333333334,10.933333333333334,12.066666666666666,13.283333333333333,14.283333333333333,14.75,14.416666666666666,13.483333333333333,12.283333333333333,11.116666666666667,10.066666666666666,9.583333333333334
19,Sevilla,9.95,10.966666666666667,12.116666666666667,13.333333333333334,14.3,14.75,14.4,13.45,12.25,11.083333333333334,10.05,9.583333333333334
20,Sevilla,10.0,11.0,12.15,13.366666666666667,14.333333333333334,14.75,14.366666666666667,13.4,12.216666666666667,11.05,10.016666666666667,9.583333333333334
21,Sevilla,10.016666666666667,11.033333333333333,12.2,13.4,14.35,14.733333333333333,14.35,13.366666666666667,12.183333333333334,11.0,10.0,9.583333333333334
22,Sevilla,10.05,11.083333333333334,12.233333333333333,13.45,14.366666666666667,14.733333333333333,14.316666666666666,13.333333333333334,12.133333333333333,10.966666666666667,9.966666666666667,9.583333333333334
23,Sevilla,10.066666666666666,11.116666666666667,12.283333333333333,13.483333333333333,14.4,14.75,14.3,13.3,12.1,10.933333333333334,9.95,9.583333333333334
24,Sevilla,10.1,11.15,12.316666666666666,13.516666666666667,14.433333333333334,14.75,14.266666666666667,13.266666666666667,12.05,10.9,9.916666666666666,9.583333333333334
25,Sevilla,10.116666666666667,11.2,12.366666666666667,13.55,14.433333333333334,14.733333333333333,14.25,13.216666666666667,12.016666666666667,10.85,9.9,9.6
26,Sevilla,10.15,11.233333333333333,12.4,13.6,14.466666666666667,14.733333333333333,14.216666666666667,13.183333333333334,11.983333333333333,10.816666666666666,9.866666666666667,9.6
27,Sevilla,10.183333333333334,11.266666666666667,12.433333333333334,13.616666666666667,14.483333333333333,14.733333333333333,14.183333333333334,13.15,11.95,10.783333333333333,9.85,9.6
28,Sevilla,10.2,11.316666666666666,12.466666666666667,13.65,14.516666666666667,14.716666666666667,14.166666666666666,13.116666666666667,11.9,10.75,9.833333333333334,9.616666666666667
29,Sevilla,10.233333333333333,11.35,12.516666666666667,13.683333333333334,14.516666666666667,14.716666666666667,14.133333333333333,13.083333333333334,11.866666666666667,10.716666666666667,9.816666666666666,9.616666666666667
30,Sevilla,10.266666666666667,0.0,12.55,13.716666666666667,14.55,14.7,14.1,13.033333333333333,11.816666666666666,10.683333333333334,9.783333333333333,9.633333333333333
31,Sevilla,10.283333333333333,0.0,12.6,0.0,14.566666666666666,0.0,14.066666666666666,13.0,0.0,10.65,0.0,9.633333333333333
1,Huesca,9.166666666666666,10.0,11.266666666666667,12.733333333333333,14.066666666666666,15.066666666666666,15.183333333333334,14.416666666666666,13.133333333333333,11.733333333333333,10.333333333333334,9.333333333333334
2,Huesca,9.183333333333334,10.05,11.3,12.783333333333333,14.1,15.066666666666666,15.183333333333334,14.383333333333333,13.083333333333334,11.683333333333334,10.3,9.3
